test_file,true_speaker,predicted_speaker,best_score
Imane_Ar_test_10s_7.mfcc,Imane,Imane,-92.75707758532492
Imane_Ar_test_10s_8.mfcc,Imane,Imane,-89.01116405416359
Imane_Ar_test_10s_9.mfcc,Imane,Imane,-91.33397488591832
Imane_Ar_test_15s_1.mfcc,Imane,Imane,-91.20532078265921
Imane_Ar_test_15s_10.mfcc,Imane,Imane,-90.2156593405301
Imane_Ar_test_15s_11.mfcc,Imane,Imane,-92.2636421890196
Imane_Ar_test_15s_12.mfcc,Imane,Imane,-91.00148868159202
Imane_Ar_test_15s_13.mfcc,Imane,Imane,-92.29054663033101
Imane_Ar_test_15s_14.mfcc,Imane,Imane,-91.3157013377851
Imane_Ar_test_15s_15.mfcc,Imane,Imane,-90.14606920054652
Imane_Ar_test_15s_16.mfcc,Imane,Imane,-90.50157915593111
Imane_Ar_test_15s_17.mfcc,Imane,Imane,-91.92095966689824
Imane_Ar_test_15s_18.mfcc,Imane,Imane,-92.23973122465043
Imane_Ar_test_15s_19.mfcc,Imane,Imane,-91.89133737497167
Imane_Ar_test_15s_2.mfcc,Imane,Imane,-90.1795355539149
Imane_Ar_test_15s_20.mfcc,Imane,Imane,-91.66269549675276
Imane_Ar_test_15s_21.mfcc,Imane,Imane,-89.78259230042067
Imane_Ar_test_15s_22.mfcc,Imane,Imane,-91.11286873132562
Imane_Ar_test_15s_23.mfcc,Imane,Imane,-92.07031854227976
Imane_Ar_test_15s_24.mfcc,Imane,Imane,-90.90476740801263
Imane_Ar_test_15s_25.mfcc,Imane,Imane,-91.78777731952495
Imane_Ar_test_15s_26.mfcc,Imane,Imane,-90.50690258693459
Imane_Ar_test_15s_27.mfcc,Imane,Imane,-90.85414802093054
Imane_Ar_test_15s_28.mfcc,Imane,Imane,-91.98538327531809
Imane_Ar_test_15s_29.mfcc,Imane,Imane,-92.11394806550484
Imane_Ar_test_15s_3.mfcc,Imane,Imane,-90.54639812807524
Imane_Ar_test_15s_30.mfcc,Imane,Imane,-90.3394685870416
Imane_Ar_test_15s_4.mfcc,Imane,Imane,-90.55147900835303
Imane_Ar_test_15s_5.mfcc,Imane,Imane,-90.66986652299548
Imane_Ar_test_15s_6.mfcc,Imane,Imane,-93.02413751672192
Imane_Ar_test_15s_7.mfcc,Imane,Imane,-92.0334915021621
Imane_Ar_test_15s_8.mfcc,Imane,Imane,-91.86339742385418
Imane_Ar_test_15s_9.mfcc,Imane,Imane,-92.1969423389967
Imane_Ar_test_5s_1.mfcc,Imane,Imane,-90.97711406879718
Imane_Ar_test_5s_10.mfcc,Imane,Imane,-93.3913948557526
Imane_Ar_test_5s_11.mfcc,Imane,Imane,-90.74847491346809
Imane_Ar_test_5s_12.mfcc,Imane,Imane,-92.66540196543635
Imane_Ar_test_5s_13.mfcc,Imane,Imane,-93.53867744816885
Imane_Ar_test_5s_14.mfcc,Imane,Imane,-90.97971920213074
Imane_Ar_test_5s_15.mfcc,Imane,Imane,-89.709407761967
Imane_Ar_test_5s_16.mfcc,Imane,Imane,-89.32842105709463
Imane_Ar_test_5s_17.mfcc,Imane,Imane,-89.87405323945617
Imane_Ar_test_5s_18.mfcc,Imane,Imane,-91.81873337518242
Imane_Ar_test_5s_19.mfcc,Imane,Imane,-92.94414901177328
Imane_Ar_test_5s_2.mfcc,Imane,Imane,-94.17976285507424
Imane_Ar_test_5s_20.mfcc,Imane,Imane,-90.77145027965305
Imane_Ar_test_5s_21.mfcc,Imane,Imane,-92.52125040006028
Imane_Ar_test_5s_22.mfcc,Imane,Imane,-91.06134268669065
Imane_Ar_test_5s_23.mfcc,Imane,Imane,-92.72734025361635
Imane_Ar_test_5s_24.mfcc,Imane,Imane,-92.39525885316975
Imane_Ar_test_5s_25.mfcc,Imane,Imane,-93.01870191322219
Imane_Ar_test_5s_26.mfcc,Imane,Imane,-90.76291498673068
Imane_Ar_test_5s_27.mfcc,Imane,Imane,-91.26932898268282
Imane_Ar_test_5s_28.mfcc,Imane,Imane,-90.99884790187608
Imane_Ar_test_5s_29.mfcc,Imane,Imane,-91.08873561043552
Imane_Ar_test_5s_3.mfcc,Imane,Imane,-91.34179762289384
Imane_Ar_test_5s_30.mfcc,Imane,Imane,-91.51904382799124
Imane_Ar_test_5s_4.mfcc,Imane,Imane,-91.02771743762845
Imane_Ar_test_5s_5.mfcc,Imane,Imane,-89.86048004799594
Imane_Ar_test_5s_6.mfcc,Imane,Imane,-90.0240033207018
Imane_Ar_test_5s_7.mfcc,Imane,Imane,-90.79198937084283
Imane_Ar_test_5s_8.mfcc,Imane,Imane,-90.55082421647778
Imane_Ar_test_5s_9.mfcc,Imane,Imane,-90.8913270032329
Imane_En_test_10s_1.mfcc,Imane,Imane,-88.14225337737608
Imane_En_test_10s_10.mfcc,Imane,Imane,-87.63704595126072
Imane_En_test_10s_11.mfcc,Imane,Imane,-88.74687843418788
Imane_En_test_10s_12.mfcc,Imane,Imane,-89.70801312538619
Imane_En_test_10s_13.mfcc,Imane,Imane,-88.10062727444216
Imane_En_test_10s_14.mfcc,Imane,Imane,-87.66271183473165
Imane_En_test_10s_15.mfcc,Imane,Imane,-88.33719725403675
Imane_En_test_10s_16.mfcc,Imane,Imane,-89.64345191857944
Imane_En_test_10s_17.mfcc,Imane,Imane,-88.64734228178513
Imane_En_test_10s_18.mfcc,Imane,Imane,-87.69768986301307
Imane_En_test_10s_19.mfcc,Imane,Imane,-88.63562826950947
Imane_En_test_10s_2.mfcc,Imane,Imane,-88.34134960555973
Imane_En_test_10s_20.mfcc,Imane,Imane,-88.01659431107699
Imane_En_test_10s_21.mfcc,Imane,Imane,-89.41654508382321
Imane_En_test_10s_22.mfcc,Imane,Imane,-88.14660634184288
Imane_En_test_10s_23.mfcc,Imane,Imane,-87.78932948673202
Imane_En_test_10s_24.mfcc,Imane,Imane,-88.23014670020288
Imane_En_test_10s_25.mfcc,Imane,Imane,-87.81171263601435
Imane_En_test_10s_26.mfcc,Imane,Imane,-88.24478734812901
Imane_En_test_10s_27.mfcc,Imane,Imane,-89.41254810318515
Imane_En_test_10s_28.mfcc,Imane,Imane,-88.72612818300725
Imane_En_test_10s_29.mfcc,Imane,Imane,-87.82924716523947
Imane_En_test_10s_3.mfcc,Imane,Imane,-89.04378774008238
Imane_En_test_10s_30.mfcc,Imane,Imane,-87.46808253333171
Imane_En_test_10s_4.mfcc,Imane,Imane,-87.93688962124362
Imane_En_test_10s_5.mfcc,Imane,Imane,-88.69572628582338
Imane_En_test_10s_6.mfcc,Imane,Imane,-88.2368303206814
Imane_En_test_10s_7.mfcc,Imane,Imane,-89.53601016781958
Imane_En_test_10s_8.mfcc,Imane,Imane,-89.78229067186294
Imane_En_test_10s_9.mfcc,Imane,Imane,-88.22445415392919
Imane_En_test_15s_1.mfcc,Imane,Imane,-88.18924468978544
Imane_En_test_15s_10.mfcc,Imane,Imane,-88.52181073944377
Imane_En_test_15s_11.mfcc,Imane,Imane,-88.57752589465744
Imane_En_test_15s_12.mfcc,Imane,Imane,-88.19048837714479
Imane_En_test_15s_13.mfcc,Imane,Imane,-88.55602738798524
Imane_En_test_15s_14.mfcc,Imane,Imane,-88.77279422704076
Imane_En_test_15s_15.mfcc,Imane,Imane,-88.90371218867783
Imane_En_test_15s_16.mfcc,Imane,Imane,-89.82697245024745
Imane_En_test_15s_17.mfcc,Imane,Imane,-88.16128226722758
Imane_En_test_15s_18.mfcc,Imane,Imane,-89.14830776320291
Imane_En_test_15s_19.mfcc,Imane,Imane,-87.22790888553028
Imane_En_test_15s_2.mfcc,Imane,Imane,-89.73120824316078
Imane_En_test_15s_20.mfcc,Imane,Imane,-88.62132893844908
Imane_En_test_15s_21.mfcc,Imane,Imane,-88.33558683458486
Imane_En_test_15s_22.mfcc,Imane,Imane,-88.07402959598639
Imane_En_test_15s_23.mfcc,Imane,Imane,-87.38070335736738
Imane_En_test_15s_24.mfcc,Imane,Imane,-88.7325225350194
Imane_En_test_15s_25.mfcc,Imane,Imane,-89.37545058423365
Imane_En_test_15s_26.mfcc,Imane,Imane,-87.86165319585716
Imane_En_test_15s_27.mfcc,Imane,Imane,-89.81203212786666
Imane_En_test_15s_28.mfcc,Imane,Imane,-89.30414628714827
Imane_En_test_15s_29.mfcc,Imane,Imane,-87.01225371742545
Imane_En_test_15s_3.mfcc,Imane,Imane,-88.31209169540278
Imane_En_test_15s_30.mfcc,Imane,Imane,-88.98293287099386
Imane_En_test_15s_4.mfcc,Imane,Imane,-88.35752368233794
Imane_En_test_15s_5.mfcc,Imane,Imane,-89.18188834589972
Imane_En_test_15s_6.mfcc,Imane,Imane,-88.90242403533418
Imane_En_test_15s_7.mfcc,Imane,Imane,-87.91413405301388
Imane_En_test_15s_8.mfcc,Imane,Imane,-88.25457133460606
Imane_En_test_15s_9.mfcc,Imane,Imane,-89.04759437267656
Imane_En_test_5s_1.mfcc,Imane,Imane,-88.69893392333226
Imane_En_test_5s_10.mfcc,Imane,Imane,-87.39483379992589
Imane_En_test_5s_11.mfcc,Imane,Imane,-87.1819379143015
Imane_En_test_5s_12.mfcc,Imane,Imane,-89.03535584322154
Imane_En_test_5s_13.mfcc,Imane,Imane,-89.04854764743054
Imane_En_test_5s_14.mfcc,Imane,Imane,-87.51070228527107
Imane_En_test_5s_15.mfcc,Imane,Imane,-87.1443723249172
Imane_En_test_5s_16.mfcc,Imane,Imane,-88.0046401381836
Imane_En_test_5s_17.mfcc,Imane,Imane,-88.55851157279834
Imane_En_test_5s_18.mfcc,Imane,Imane,-88.75704474618506
Imane_En_test_5s_19.mfcc,Imane,Imane,-89.84098976819408
Imane_En_test_5s_2.mfcc,Imane,Imane,-87.65285625153915
Imane_En_test_5s_20.mfcc,Imane,Imane,-88.84088566324193
Imane_En_test_5s_21.mfcc,Imane,Imane,-88.13361254507466
Imane_En_test_5s_22.mfcc,Imane,Imane,-87.65614118066813
Imane_En_test_5s_23.mfcc,Imane,Imane,-87.76081870791792
Imane_En_test_5s_24.mfcc,Imane,Imane,-87.91315355029954
Imane_En_test_5s_25.mfcc,Imane,Imane,-88.4277195048011
Imane_En_test_5s_26.mfcc,Imane,Imane,-88.15992584897248
Imane_En_test_5s_27.mfcc,Imane,Imane,-88.5803636871231
Imane_En_test_5s_28.mfcc,Imane,Imane,-88.82988272353164
Imane_En_test_5s_29.mfcc,Imane,Imane,-89.71149737088871
Imane_En_test_5s_3.mfcc,Imane,Imane,-89.54028147863478
Imane_En_test_5s_30.mfcc,Imane,Imane,-88.2368129001564
Imane_En_test_5s_4.mfcc,Imane,Imane,-91.11546276977238
Imane_En_test_5s_5.mfcc,Imane,Imane,-88.02920276925926
Imane_En_test_5s_6.mfcc,Imane,Imane,-87.85802462877297
Imane_En_test_5s_7.mfcc,Imane,Imane,-87.26618627518124
Imane_En_test_5s_8.mfcc,Imane,Imane,-88.47195764693035
Imane_En_test_5s_9.mfcc,Imane,Imane,-88.05319425742627
Imane_Fr_test_10s_1.mfcc,Imane,Imane,-89.80516397432368
Imane_Fr_test_10s_10.mfcc,Imane,Imane,-89.18654893979131
Imane_Fr_test_10s_11.mfcc,Imane,Imane,-93.23530871260996
Imane_Fr_test_10s_12.mfcc,Imane,Imane,-90.42601429319679
Imane_Fr_test_10s_13.mfcc,Imane,Imane,-92.12995524248602
Imane_Fr_test_10s_14.mfcc,Imane,Imane,-92.81770046533146
Imane_Fr_test_10s_15.mfcc,Imane,Imane,-91.27342891860593
Imane_Fr_test_10s_16.mfcc,Imane,Imane,-92.90572811589509
Imane_Fr_test_10s_17.mfcc,Imane,Imane,-92.12086049172021
Imane_Fr_test_10s_18.mfcc,Imane,Imane,-92.10347971617632
Imane_Fr_test_10s_19.mfcc,Imane,Imane,-90.60428107831476
Imane_Fr_test_10s_2.mfcc,Imane,Imane,-92.41630983356366
Imane_Fr_test_10s_20.mfcc,Imane,Imane,-90.86467907252785
Imane_Fr_test_10s_21.mfcc,Imane,Imane,-91.40091051956207
Imane_Fr_test_10s_22.mfcc,Imane,Imane,-89.16492449494928
Imane_Fr_test_10s_23.mfcc,Imane,Imane,-91.00574985476118
Imane_Fr_test_10s_24.mfcc,Imane,Imane,-90.19155976610669
Imane_Fr_test_10s_25.mfcc,Imane,Imane,-91.98459703114297
Imane_Fr_test_10s_26.mfcc,Imane,Imane,-90.26778840779197
Imane_Fr_test_10s_27.mfcc,Imane,Imane,-93.55694887935618
Imane_Fr_test_10s_28.mfcc,Imane,Imane,-90.30243707344913
Imane_Fr_test_10s_29.mfcc,Imane,Imane,-92.4041815084725
Imane_Fr_test_10s_3.mfcc,Imane,Imane,-89.71204927047349
Imane_Fr_test_10s_30.mfcc,Imane,Imane,-91.45275636046746
Imane_Fr_test_10s_4.mfcc,Imane,Imane,-89.17107069814236
Imane_Fr_test_10s_5.mfcc,Imane,Imane,-90.97780730276443
Imane_Fr_test_10s_6.mfcc,Imane,Imane,-90.33006347431343
Imane_Fr_test_10s_7.mfcc,Imane,Imane,-91.03075907388849
Imane_Fr_test_10s_8.mfcc,Imane,Imane,-92.98281287389054
Imane_Fr_test_10s_9.mfcc,Imane,Imane,-89.65837378940375
Imane_Fr_test_15s_1.mfcc,Imane,Imane,-90.59979541434241
Imane_Fr_test_15s_10.mfcc,Imane,Imane,-91.67029100866007
Imane_Fr_test_15s_11.mfcc,Imane,Imane,-91.39798750445354
Imane_Fr_test_15s_12.mfcc,Imane,Imane,-90.64817125108974
Imane_Fr_test_15s_13.mfcc,Imane,Imane,-90.87940144868585
Imane_Fr_test_15s_14.mfcc,Imane,Imane,-92.37161607983904
Imane_Fr_test_15s_15.mfcc,Imane,Imane,-89.54212557669447
Imane_Fr_test_15s_16.mfcc,Imane,Imane,-91.64024750383274
Imane_Fr_test_15s_17.mfcc,Imane,Imane,-89.67375996246932
Imane_Fr_test_15s_18.mfcc,Imane,Imane,-89.96768785141073
Imane_Fr_test_15s_19.mfcc,Imane,Imane,-91.60393603117868
Imane_Fr_test_15s_2.mfcc,Imane,Imane,-90.88611947711627
Imane_Fr_test_15s_20.mfcc,Imane,Imane,-89.43663403688251
Imane_Fr_test_15s_21.mfcc,Imane,Imane,-89.99678947693285
Imane_Fr_test_15s_22.mfcc,Imane,Imane,-92.07262059645069
Imane_Fr_test_15s_23.mfcc,Imane,Imane,-90.19087155972203
Imane_Fr_test_15s_24.mfcc,Imane,Imane,-90.28878532334461
Imane_Fr_test_15s_25.mfcc,Imane,Imane,-91.47900096524445
Imane_Fr_test_15s_26.mfcc,Imane,Imane,-90.58661467591385
Imane_Fr_test_15s_27.mfcc,Imane,Imane,-92.11868222373228
Imane_Fr_test_15s_28.mfcc,Imane,Imane,-91.84676440423279
Imane_Fr_test_15s_29.mfcc,Imane,Imane,-90.33102902360929
Imane_Fr_test_15s_3.mfcc,Imane,Imane,-91.43982955135209
Imane_Fr_test_15s_30.mfcc,Imane,Imane,-92.57272349946747
Imane_Fr_test_15s_4.mfcc,Imane,Imane,-90.51153083651582
Imane_Fr_test_15s_5.mfcc,Imane,Imane,-90.06945944211829
Imane_Fr_test_15s_6.mfcc,Imane,Imane,-91.55998760485146
Imane_Fr_test_15s_7.mfcc,Imane,Imane,-89.35452030807956
Imane_Fr_test_15s_8.mfcc,Imane,Imane,-90.09665493507305
Imane_Fr_test_15s_9.mfcc,Imane,Imane,-90.1036309198946
Imane_Fr_test_5s_1.mfcc,Imane,Imane,-89.4585745800691
Imane_Fr_test_5s_10.mfcc,Imane,Imane,-92.3949575844805
Imane_Fr_test_5s_11.mfcc,Imane,Imane,-89.3543193387146
Imane_Fr_test_5s_12.mfcc,Imane,Imane,-89.52090662366507
Imane_Fr_test_5s_13.mfcc,Imane,Imane,-90.54629193569957
Imane_Fr_test_5s_14.mfcc,Imane,Imane,-89.95292641769491
Imane_Fr_test_5s_15.mfcc,Imane,Imane,-91.45484651218433
Imane_Fr_test_5s_16.mfcc,Imane,Imane,-90.25252844063672
Imane_Fr_test_5s_17.mfcc,Imane,Imane,-92.32370836396737
Imane_Fr_test_5s_18.mfcc,Imane,Imane,-91.06708816928673
Imane_Fr_test_5s_19.mfcc,Imane,Imane,-88.84307297057879
Imane_Fr_test_5s_2.mfcc,Imane,Imane,-91.85720882087085
Imane_Fr_test_5s_20.mfcc,Imane,Imane,-92.33717299182244
Imane_Fr_test_5s_21.mfcc,Imane,Imane,-92.85242471701574
Imane_Fr_test_5s_22.mfcc,Imane,Imane,-90.27427919122118
Imane_Fr_test_5s_23.mfcc,Imane,Imane,-91.25813427634101
Imane_Fr_test_5s_24.mfcc,Imane,Imane,-90.85085516781412
Imane_Fr_test_5s_25.mfcc,Imane,Imane,-94.1449923146222
Imane_Fr_test_5s_26.mfcc,Imane,Imane,-89.85484028622514
Imane_Fr_test_5s_27.mfcc,Imane,Imane,-88.85915036370051
Imane_Fr_test_5s_28.mfcc,Imane,Imane,-90.14166623790831
Imane_Fr_test_5s_29.mfcc,Imane,Imane,-88.95788042558084
Imane_Fr_test_5s_3.mfcc,Imane,Imane,-89.96168994993504
Imane_Fr_test_5s_30.mfcc,Imane,Imane,-94.47792434175983
Imane_Fr_test_5s_4.mfcc,Imane,Imane,-91.47632732983615
Imane_Fr_test_5s_5.mfcc,Imane,Imane,-89.77369294646905
Imane_Fr_test_5s_6.mfcc,Imane,Imane,-90.32022303698267
Imane_Fr_test_5s_7.mfcc,Imane,Imane,-92.11275542283008
Imane_Fr_test_5s_8.mfcc,Imane,Imane,-91.26880936621315
Imane_Fr_test_5s_9.mfcc,Imane,Imane,-90.32594481657817
Jhilal_Ar_test_10s_1.mfcc,Jhilal,Jhilal,-91.11689007725316
Jhilal_Ar_test_10s_10.mfcc,Jhilal,Jhilal,-89.52517138192088
Jhilal_Ar_test_10s_11.mfcc,Jhilal,Jhilal,-93.46067649145327
Jhilal_Ar_test_10s_12.mfcc,Jhilal,Jhilal,-90.80825872451935
Jhilal_Ar_test_10s_13.mfcc,Jhilal,Jhilal,-89.92429167412872
Jhilal_Ar_test_10s_14.mfcc,Jhilal,Jhilal,-90.49912112729594
Jhilal_Ar_test_10s_15.mfcc,Jhilal,Jhilal,-90.05268091240526
Jhilal_Ar_test_10s_16.mfcc,Jhilal,Jhilal,-88.82243336155473
Jhilal_Ar_test_10s_17.mfcc,Jhilal,Jhilal,-89.65034261281255
Jhilal_Ar_test_10s_18.mfcc,Jhilal,Jhilal,-89.76289048034597
Jhilal_Ar_test_10s_19.mfcc,Jhilal,Jhilal,-93.53873505034798
Jhilal_Ar_test_10s_2.mfcc,Jhilal,Jhilal,-89.9791816162321
Jhilal_Ar_test_10s_20.mfcc,Jhilal,Jhilal,-91.08323872237384
Jhilal_Ar_test_10s_21.mfcc,Jhilal,Jhilal,-91.90818430717842
Jhilal_Ar_test_10s_22.mfcc,Jhilal,Jhilal,-90.9456353216838
Jhilal_Ar_test_10s_23.mfcc,Jhilal,Jhilal,-92.30438168264241
Jhilal_Ar_test_10s_24.mfcc,Jhilal,Jhilal,-88.99541655152657
Jhilal_Ar_test_10s_25.mfcc,Jhilal,Jhilal,-90.87735085498672
Jhilal_Ar_test_10s_26.mfcc,Jhilal,Jhilal,-90.0208960037714
Jhilal_Ar_test_10s_27.mfcc,Jhilal,Jhilal,-89.19057137896466
Jhilal_Ar_test_10s_28.mfcc,Jhilal,Jhilal,-88.85510785867586
Jhilal_Ar_test_10s_29.mfcc,Jhilal,Jhilal,-89.78555182979888
Jhilal_Ar_test_10s_3.mfcc,Jhilal,Jhilal,-92.7663008504125
Jhilal_Ar_test_10s_30.mfcc,Jhilal,Jhilal,-92.373673462422
Jhilal_Ar_test_10s_4.mfcc,Jhilal,Jhilal,-90.25918691336447
Jhilal_Ar_test_10s_5.mfcc,Jhilal,Jhilal,-88.56664257857987
Jhilal_Ar_test_10s_6.mfcc,Jhilal,Jhilal,-89.91206821942907
Jhilal_Ar_test_10s_7.mfcc,Jhilal,Jhilal,-91.90279156932725
Jhilal_Ar_test_10s_8.mfcc,Jhilal,Jhilal,-89.5283242391621
Jhilal_Ar_test_10s_9.mfcc,Jhilal,Jhilal,-90.46843847610712
Jhilal_Ar_test_15s_1.mfcc,Jhilal,Jhilal,-91.2369886293139
Jhilal_Ar_test_15s_10.mfcc,Jhilal,Jhilal,-90.47153013539608
Jhilal_Ar_test_15s_11.mfcc,Jhilal,Jhilal,-91.39447609989709
Jhilal_Ar_test_15s_12.mfcc,Jhilal,Jhilal,-90.39057329952128
Jhilal_Ar_test_15s_13.mfcc,Jhilal,Jhilal,-90.1291919913632
Jhilal_Ar_test_15s_14.mfcc,Jhilal,Jhilal,-89.12628402642191
Jhilal_Ar_test_15s_15.mfcc,Jhilal,Jhilal,-89.89376834483609
Jhilal_Ar_test_15s_16.mfcc,Jhilal,Jhilal,-89.90207031785798
Jhilal_Ar_test_15s_17.mfcc,Jhilal,Jhilal,-91.68130848357042
Jhilal_Ar_test_15s_18.mfcc,Jhilal,Jhilal,-90.56035716495772
Jhilal_Ar_test_15s_19.mfcc,Jhilal,Jhilal,-88.66947188265267
Jhilal_Ar_test_15s_2.mfcc,Jhilal,Jhilal,-93.95340836778524
Jhilal_Ar_test_15s_20.mfcc,Jhilal,Jhilal,-90.44174367956654
Jhilal_Ar_test_15s_21.mfcc,Jhilal,Jhilal,-92.04143307117091
Jhilal_Ar_test_15s_22.mfcc,Jhilal,Jhilal,-90.3771874858727
Jhilal_Ar_test_15s_23.mfcc,Jhilal,Jhilal,-91.94722258593806
Jhilal_Ar_test_15s_24.mfcc,Jhilal,Jhilal,-90.6969324468072
Jhilal_Ar_test_15s_25.mfcc,Jhilal,Jhilal,-91.56908753142417
Jhilal_Ar_test_15s_26.mfcc,Jhilal,Jhilal,-90.78873349578099
Jhilal_Ar_test_15s_27.mfcc,Jhilal,Jhilal,-93.03618564332791
Jhilal_Ar_test_15s_28.mfcc,Jhilal,Jhilal,-91.4124635826142
Jhilal_Ar_test_15s_29.mfcc,Jhilal,Jhilal,-91.94149650199545
Jhilal_Ar_test_15s_3.mfcc,Jhilal,Jhilal,-89.93888833725812
Jhilal_Ar_test_15s_30.mfcc,Jhilal,Jhilal,-90.05659936866316
Jhilal_Ar_test_15s_4.mfcc,Jhilal,Jhilal,-92.41543867119191
Jhilal_Ar_test_15s_5.mfcc,Jhilal,Jhilal,-90.16825372271002
Jhilal_Ar_test_15s_6.mfcc,Jhilal,Jhilal,-88.74271659809033
Jhilal_Ar_test_15s_7.mfcc,Jhilal,Jhilal,-93.06426546563344
Jhilal_Ar_test_15s_8.mfcc,Jhilal,Jhilal,-91.31637267561865
Jhilal_Ar_test_15s_9.mfcc,Jhilal,Jhilal,-92.22193617725047
Jhilal_Ar_test_5s_1.mfcc,Jhilal,Jhilal,-90.0138207866654
Jhilal_Ar_test_5s_10.mfcc,Jhilal,Jhilal,-89.39155585906876
Jhilal_Ar_test_5s_11.mfcc,Jhilal,Jhilal,-89.25067317916941
Jhilal_Ar_test_5s_12.mfcc,Jhilal,Jhilal,-89.65120628167627
Jhilal_Ar_test_5s_13.mfcc,Jhilal,Jhilal,-88.5203148155145
Jhilal_Ar_test_5s_14.mfcc,Jhilal,Jhilal,-91.07914788916864
Jhilal_Ar_test_5s_15.mfcc,Jhilal,Jhilal,-92.22751098611617
Jhilal_Ar_test_5s_16.mfcc,Jhilal,Jhilal,-94.33596028791241
Jhilal_Ar_test_5s_17.mfcc,Jhilal,Jhilal,-92.1063927462158
Jhilal_Ar_test_5s_18.mfcc,Jhilal,Jhilal,-92.55923684055819
Jhilal_Ar_test_5s_19.mfcc,Jhilal,Jhilal,-92.2718879699222
Jhilal_Ar_test_5s_2.mfcc,Jhilal,Jhilal,-89.81798670590273
Jhilal_Ar_test_5s_20.mfcc,Jhilal,Jhilal,-91.04652202930484
Jhilal_Ar_test_5s_21.mfcc,Jhilal,Jhilal,-89.54037841494198
Jhilal_Ar_test_5s_22.mfcc,Jhilal,Jhilal,-91.92501278874704
Jhilal_Ar_test_5s_23.mfcc,Jhilal,Jhilal,-90.08906167269356
Jhilal_Ar_test_5s_24.mfcc,Jhilal,Jhilal,-88.02674494207145
Jhilal_Ar_test_5s_25.mfcc,Jhilal,Jhilal,-90.14478909137989
Jhilal_Ar_test_5s_26.mfcc,Jhilal,Jhilal,-92.70194119368104
Jhilal_Ar_test_5s_27.mfcc,Jhilal,Jhilal,-90.86638194490334
Jhilal_Ar_test_5s_28.mfcc,Jhilal,Jhilal,-92.61557718961717
Jhilal_Ar_test_5s_29.mfcc,Jhilal,Jhilal,-91.90176291298947
Jhilal_Ar_test_5s_3.mfcc,Jhilal,Jhilal,-91.32957624936265
Jhilal_Ar_test_5s_30.mfcc,Jhilal,Jhilal,-89.81908479338254
Jhilal_Ar_test_5s_4.mfcc,Jhilal,Jhilal,-90.09362766140931
Jhilal_Ar_test_5s_5.mfcc,Jhilal,Jhilal,-90.44266446107176
Jhilal_Ar_test_5s_6.mfcc,Jhilal,Jhilal,-90.38593501849324
Jhilal_Ar_test_5s_7.mfcc,Jhilal,Jhilal,-92.48296887792377
Jhilal_Ar_test_5s_8.mfcc,Jhilal,Jhilal,-91.6400507203633
Jhilal_Ar_test_5s_9.mfcc,Jhilal,Jhilal,-90.45928441557629
Jhilal_En_test_10s_1.mfcc,Jhilal,Jhilal,-93.53581603515427
Jhilal_En_test_10s_10.mfcc,Jhilal,Jhilal,-91.77127021982874
Jhilal_En_test_10s_11.mfcc,Jhilal,Jhilal,-93.59299138341451
Jhilal_En_test_10s_12.mfcc,Jhilal,Jhilal,-92.07593329239373
Jhilal_En_test_10s_13.mfcc,Jhilal,Jhilal,-90.89919615830833
Jhilal_En_test_10s_14.mfcc,Jhilal,Jhilal,-91.59527524184088
Jhilal_En_test_10s_15.mfcc,Jhilal,Jhilal,-91.58790642099366
Jhilal_En_test_10s_16.mfcc,Jhilal,Jhilal,-92.90524361582388
Jhilal_En_test_10s_17.mfcc,Jhilal,Jhilal,-93.4573913743162
Jhilal_En_test_10s_18.mfcc,Jhilal,Jhilal,-91.15736975493115
Jhilal_En_test_10s_19.mfcc,Jhilal,Jhilal,-93.36242941104742
Jhilal_En_test_10s_2.mfcc,Jhilal,Jhilal,-90.79998349210173
Jhilal_En_test_10s_20.mfcc,Jhilal,Jhilal,-90.74639991343062
Jhilal_En_test_10s_21.mfcc,Jhilal,Jhilal,-91.30671946635434
Jhilal_En_test_10s_22.mfcc,Jhilal,Jhilal,-92.29279634127022
Jhilal_En_test_10s_23.mfcc,Jhilal,Jhilal,-91.39221112101558
Jhilal_En_test_10s_24.mfcc,Jhilal,Jhilal,-90.66756843536378
Jhilal_En_test_10s_25.mfcc,Jhilal,Jhilal,-92.13285680033917
Jhilal_En_test_10s_26.mfcc,Jhilal,Jhilal,-89.70300124324297
Jhilal_En_test_10s_27.mfcc,Jhilal,Jhilal,-92.26692328343846
Jhilal_En_test_10s_28.mfcc,Jhilal,Jhilal,-93.28255799528459
Jhilal_En_test_10s_29.mfcc,Jhilal,Jhilal,-93.69708503821941
Jhilal_En_test_10s_3.mfcc,Jhilal,Jhilal,-91.09107894803456
Jhilal_En_test_10s_30.mfcc,Jhilal,Jhilal,-92.01916735186751
Jhilal_En_test_10s_4.mfcc,Jhilal,Jhilal,-89.81492442566673
Jhilal_En_test_10s_5.mfcc,Jhilal,Jhilal,-93.06993003397406
Jhilal_En_test_10s_6.mfcc,Jhilal,Jhilal,-91.72468456188363
Jhilal_En_test_10s_7.mfcc,Jhilal,Jhilal,-91.32042267054089
Jhilal_En_test_10s_8.mfcc,Jhilal,Jhilal,-90.02941835905727
Jhilal_En_test_10s_9.mfcc,Jhilal,Jhilal,-90.6888017974177
Jhilal_En_test_15s_1.mfcc,Jhilal,Jhilal,-91.3180149418444
